"","GraphName","GraphID","GraphReplicate","order","edges","connected","max_component","minDegree","maxDegree","mean_degree","minCut","FiedlerValue","Normalized_FiedlerValue","closeness_centr","modularity","diameter","betw_centr","transitivity","threshold","spectral_radius","eigen_centr","deg_centr","mean_eccentr","radius","mean_path_length","graph_energy","min_triangle","mean_triangle","sd_triangle","max_triangle","num_triangle","deg_assort_coef"
"164","sbm","1","1",1000,307379,1,1000,423,747,614.758,423,419.526642854489,0.792082747222987,0.000728168570309395,0.0867052936741522,2,0.000146395143131584,0.680010611543172,0.00155613187870339,642.619056704388,0.18906479878151,0.132374374374374,2,2,1.38462662662663,12289.3824268456,52066,133124.28,55523.9026410436,190982,133124280,0.199300030828651
"165","sbm","1","1",1000,210567,1,1000,251,554,421.134,251,250.402195304444,0.931933374757012,0.000637293260617821,0,2,0.000494029867870472,0.45251258714497,0.00225024415068146,444.396222381985,0.214214574275079,0.132998998998999,2,2,1.57844444444444,12628.6782687557,16879,42864.801,17427.4914048484,67612,42864801,-0.357696487054251
"166","sbm","1","1",1000,210247,1,1000,257,648,420.494,257,254.970521579164,0.926604330657984,0.00063989975563312,0,2,0.000782528455023582,0.518171560934839,0.00213097878950736,469.267927453741,0.328503022988202,0.227733733733734,2,2,1.57908508508509,12447.6693019822,18789,51500.403,32435.3496804873,103193,51500403,-0.10118677689825
"167","sbm","1","1",1000,107650,1,1000,141,293,215.3,141,4.82626873224615,0.0215234862447834,0.00054409956998401,0.489102574379089,3,0.00186696388351225,0.502900227526463,0.00378000547907091,264.549881087948,0.626880193027291,0.0777777777777778,2.98,2,1.84172172172172,9441.14341798124,2941,12078.369,9024.51141819745,28139,12078369,0.925358642138752
"168","sbm","1","1",1000,191006,1,1000,105,590,382.012,105,104.14886306291,0.835131000539219,0.000627966130043487,0.0364315061861322,2,0.000839070311494451,0.644892483114899,0.00202834585782181,493.01256792265,0.357869755471853,0.208196196196196,2,2,1.61760560560561,10451.7273255303,2843,59811.462,45118.5647721606,110621,59811462,0.143714202252301
"169","sbm","1","1",1000,119479,1,1000,27,402,238.958,27,14.7847248123073,0.185501132385471,0.000572071584069044,0.130749324500567,3,0.00119678455152098,0.569944035458823,0.00279689749434417,357.539023872766,0.447740583134939,0.163205205205205,2.667,2,1.7627967967968,8949.62896812763,31,22815.363,18631.889873104,46394,22815363,0.795062505276821
"170","sbm","1","1",1000,290234,1,1000,464,685,580.468,464,463.37673608646,0.957019651761879,0.000707384161721501,9.67136590644016e-07,2,0.000173199299495841,0.531445065413037,0.00170321273440636,587.125718237742,0.128595069280418,0.104636636636637,2,2,1.41895095095095,11214.9991589454,56309,90864.681,23361.5712411236,126771,90864681,-0.489823605310467
"171","sbm","1","1",1000,282354,1,1000,318,732,564.708,318,315.199502873392,0.785969806457112,0.000707041012830535,0.0790368910190592,2,0.000218273319125975,0.700973593009887,0.00160305250289446,623.809886572278,0.247680173056158,0.167459459459459,2,2,1.43472672672673,11466.8819758188,27480,121545.129,70055.9167421349,190574,121545129,0.204929707584202
"172","sbm","1","1",1000,233912,1,1000,258,600,467.824,258,28.4193611419445,0.0775861574772521,0.000659024894477496,0.346694506707246,2,0.000629796629798018,0.876920925645833,0.00174436693199775,573.273880429927,0.392016726180022,0.132308308308308,2,2,1.53170770770771,7309.52032087413,20421,104660.067,63740.7949062749,164108,104660067,0.918559277615553
"173","sbm","1","1",1000,116059,1,1000,35,385,232.118,35,34.4239412642027,0.821362079211456,0.000568874244619738,0.0241881066065673,3,0.00121057148217125,0.457811827747099,0.00308085041154234,324.585704081419,0.420611957563122,0.153035035035035,2.4,2,1.77176176176176,9397.23570638341,183,17015.706,13535.2823456972,35716,17015706,0.13344304615342
"174","sbm","1","1",1000,119950,1,1000,85,370,239.9,85,78.0420039831294,0.520958220279593,0.000570757461235006,0.144155838032416,2,0.00064616491450263,0.394066078645777,0.0033401477142468,299.38795692618,0.395771250374445,0.13023023023023,2,2,1.75985985985986,10506.1045801269,642,13433.289,10118.6863528319,27478,13433289,0.45879697789228
"175","sbm","1","1",1000,90524,1,1000,96,305,181.048,96,94.1371016849246,0.866359895889856,0.000551157485119521,0.00677747318490403,2,0.00134963791946499,0.22880180020116,0.00487782366109535,205.009461079092,0.390404292698334,0.124076076076076,2,2,1.81877077077077,10034.0696119745,1021,4258.695,2873.68862932526,10071,4258695,-0.0782611635611545
"176","sbm","1","1",1000,246636,1,1000,261,663,493.272,261,260.475964298384,0.942646541060402,0.000671672874974381,0,2,0.000439197820169632,0.567738810777438,0.00186809854197676,535.303667086979,0.223442779618971,0.169897897897898,2,2,1.50623423423423,12421.6370744515,23849,76007.661,36517.3299027092,118120,76007661,-0.286677004961966
"177","sbm","1","1",1000,239740,1,1000,354,625,479.48,354,352.163326073239,0.941780356500627,0.000660851452744861,0,2,0.000473132247042426,0.455609615666969,0.00203680640593246,490.964677392693,0.19093034449728,0.145665665665666,2,2,1.52004004004004,12431.6533007297,31825,54059.214,14736.9988959307,84123,54059214,-0.429737115772374
"178","sbm","1","1",1000,156359,1,1000,240,406,312.718,240,236.252998850991,0.849109227789555,0.000593752259623121,0.067105742985062,2,0.00041116935613039,0.326665201577099,0.00313209535414935,319.275081671833,0.246346601252501,0.0933753753753754,2,2,1.68696896896897,12596.0625655539,8882,16215.576,5053.75336391551,27736,16215576,0.116857711859795
"179","sbm","1","1",1000,87081,1,1000,21,300,174.162,21,12.6946638438048,0.227230752956613,0.000543534480967097,0.119923312131321,3,0.00159267381817437,0.412627490476683,0.0038343485270406,260.800496602695,0.457587307383662,0.125963963963964,3,3,1.8511951951952,8538.43156814709,9,8819.115,7235.23637258259,18768,8819115,0.741236461741494
"180","sbm","1","1",1000,208940,1,1000,87,654,417.88,87,86.3709523013804,0.919055761613198,0.000648092256992091,0.00289266376900105,2,0.000774088389962871,0.770016065269776,0.00176334363244388,567.104438182627,0.34917684614882,0.236356356356356,2,2,1.5817017017017,8884.52377653253,2724,91110.567,70508.2309861076,158225,91110567,-0.00590057887205885
"181","sbm","1","1",1000,48593,1,1000,69,129,97.186,69,66.8307640717771,0.813651556215135,0.000525909834713797,0.00843316504609404,3,0.000892562199301064,0.0797826608666072,0.0101915287875236,98.1207060146061,0.232570007110519,0.0318458458458458,2.408,2,1.90342542542543,7931.57747814142,155,376.662,94.8147752072302,740,376662,-0.0661620398848514
"182","sbm","1","1",1000,148200,1,1000,190,447,296.4,190,187.083579147102,0.901942486827226,0.000589290252641462,0.0206386034118827,2,0.000796393019719856,0.354137313894707,0.00308832276619533,323.800352393851,0.344975831831598,0.150750750750751,2,2,1.7033033033033,12021.3448236359,5695,16872.969,10219.5493694856,35826,16872969,0.0483842920716362
"183","sbm","1","1",1000,294388,1,1000,491,663,588.776,491,488.134468734357,0.949182077752249,0.000710301843053323,0,2,0.000129898576113492,0.591874227297066,0.00169003344495941,591.70426655315,0.104160286913164,0.0742982982982983,2,2,1.41063463463463,13528.4481342815,72883,102992.58,13716.5661839791,127766,102992580,-0.141459185981684
"184","sbm","1","1",1000,113173,1,1000,20,401,226.346,20,19.9529927846255,0.878813316621707,0.000562814993813414,0.00560423657523574,3,0.00145350779974002,0.490417665730474,0.0029975916611202,333.601141533166,0.430054029981983,0.174828828828829,2.4,2,1.79696496496497,8641.53977324492,94,18479.073,14926.843923388,38629,18479073,-0.0215103376221696
"185","sbm","1","1",1000,34005,1,1000,28,108,68.01,28,27.370917539064,0.771216951805985,0.000513039027000363,0.0473726493208604,3,0.00152783002285628,0.0776920460445049,0.0134758921993102,74.206589456926,0.362962206870871,0.04003003003003,2.988,2,1.95196396396396,6639.65801054931,25,195.291,102.271010939947,455,195291,-0.168669676055779
"186","sbm","1","1",1000,215404,1,1000,267,686,430.808,267,266.782652120184,0.948738201971507,0.000646122181589819,0,2,0.00087240537410832,0.40209568518602,0.00211538106645628,472.728065811431,0.295734649608254,0.255447447447447,2,2,1.56876076076076,9751.89343122466,18125,43093.404,26371.126735847,93216,43093404,-0.674436697927787
"187","sbm","1","1",1000,106600,1,1000,91,323,213.2,91,89.9581893891377,0.878434957870113,0.000561309776665958,0.00967532868220875,2,0.00083837785624468,0.27138568884536,0.00414828307974745,241.063587218084,0.345517531656426,0.10990990990991,2,2,1.78658658658659,10645.7485350751,1061,6938.922,4172.10181173032,14287,6938922,0.00805767746141349
"188","sbm","1","1",1000,253298,1,1000,356,704,506.596,356,352.804123080772,0.899068264843465,0.000675570116774966,0.0443604258810322,2,0.000396865373730832,0.58172989351535,0.00184749778977271,541.272636717483,0.286351361772626,0.197601601601602,2,2,1.4928968968969,12847.9345493668,35084,79181.574,42534.1342305832,144448,79181574,0.0851275950999344
"189","sbm","1","1",1000,108391,1,1000,146,323,216.782,146,145.290552857245,0.897832779467325,0.00056182071209078,4.46379656785391e-05,3,0.00158158291552206,0.044340424006071,0.00447817641448784,223.305182164059,0.252502619929964,0.106324324324324,2.138,2,1.78321121121121,9451.66675364352,364,1095.609,633.325781620064,3612,1095609,-0.897784450567822
"190","sbm","1","1",1000,234727,1,1000,250,793,469.454,250,249.847426881363,0.952953709791937,0.000671285705608236,1.58863774939321e-05,2,0.000930579156424544,0.575537158980402,0.0018127410716678,551.650765588908,0.328923196453071,0.32386986986987,2,2,1.53007607607608,9495.23432315718,26739,79297.923,56980.1650484273,162374,79297923,-0.545790950913245
"191","sbm","1","1",1000,110910,1,1000,57,450,221.82,57,51.0973150357277,0.322336920166286,0.000568354651432402,0.235156289253579,3,0.00122149001300735,0.823360358963837,0.00250228831080284,399.634205092521,0.566067392994545,0.228408408408408,2.128,2,1.77810810810811,6716.14216886422,219,32001.897,38612.1420500091,80190,32001897,0.669701375799415
"192","sbm","1","1",1000,71414,1,1000,61,249,142.828,61,8.44716208005178,0.0600070821944665,0.000529493457302627,0.444742325846549,3,0.00149247452942155,0.435178032590508,0.00464982701999092,215.061763738891,0.634620577560643,0.106278278278278,2.977,2,1.89275675675676,8265.70609672909,275,5281.422,5812.35689824951,15868,5281422,0.916090158640202
"193","sbm","1","1",1000,116992,1,1000,117,334,233.984,117,90.1560629428489,0.472737643505644,0.000567610980054578,0.205706999659443,2,0.000569568867267661,0.315397414896122,0.00382514751935769,261.427825969943,0.361273606133664,0.100116116116116,2,2,1.76578178178178,10939.7707856371,1315,9229.707,5590.63057726071,18340,9229707,0.494625432531899
"194","sbm","1","1",1000,260251,1,1000,316,667,520.502,316,180.264812157372,0.423529158248931,0.000682665832975472,0.226204704265927,2,0.000205440178462827,0.724436774107776,0.00171078854076017,584.525776374247,0.297509049024138,0.146644644644645,2,2,1.47897697697698,10269.0291283781,23005,104976.282,63015.9077662306,167126,104976282,0.56949191641349
"195","sbm","1","1",1000,58240,1,1000,86,150,116.48,86,13.9307818556582,0.120559408795709,0.00052576839794816,0.418452985726928,3,0.000977538104861087,0.194140941014874,0.00850924828858944,117.519193950535,0.285912433214345,0.0335535535535536,2.998,2,1.90411011011011,8360.43177002537,612,1315.314,271.972083527369,2381,1315314,0.0226069014651423
"196","sbm","1","1",1000,232198,1,1000,265,749,464.396,265,264.137857485724,0.941726504654651,0.000663131885168365,0,2,0.000883346094017516,0.555217518839058,0.00190670749065881,524.46429507364,0.319531608405894,0.284888888888889,2,2,1.53513913913914,11456.6202410028,26321,70079.382,43860.622019826,139558,70079382,-0.380319973028367
"197","sbm","1","1",1000,323878,1,1000,486,770,647.756,486,485.17461568232,0.962137947147689,0.000745164921027391,0,2,0.000177313099812796,0.643674196953509,0.00151287080935631,660.994973143461,0.135965609127155,0.122366366366366,2,2,1.3515955955956,11482.101248288,81252,138529.965,37927.5424196423,188253,138529965,-0.384921024445651
"198","sbm","1","1",1000,278224,1,1000,497,602,556.448,497,426.684954578253,0.774911531841287,0.000693793420123586,0.105598011209385,2,7.31172742160373e-05,0.563247644859056,0.00179534121856546,556.997182295537,0.0783159440040001,0.0455975975975976,2,2,1.44299499499499,13561.5045318309,69199,87125.25,5372.73820945776,102073,87125250,0.0421711065906209
"199","sbm","1","1",1000,129267,1,1000,197,341,258.534,197,194.745115856391,0.903487335334897,0.000575150943632026,0.000223874300532331,2,0.000611581204840425,0.193171842260204,0.00381714033170352,261.976221228869,0.200798864996469,0.0825485485485486,2,2,1.74120720720721,11166.9265588035,3961,6562.791,1172.62936298813,10483,6562791,-0.565136905847729
"200","sbm","1","1",1000,107028,1,1000,144,311,214.056,144,142.847640804534,0.892843146855066,0.000561018718564546,0.000128344210050791,2,0.00104761962360418,0.121737675999138,0.00452276105696519,221.103876018383,0.238082388944047,0.097041041041041,2,2,1.78572972972973,10075.3231754606,1369,2933.901,1144.68437725101,6379,2933901,-0.742440028683089
"201","sbm","1","1",1000,150754,1,1000,205,424,301.508,205,202.9835095903,0.907983172260466,0.000590404132598667,0,2,0.000775451815739149,0.311134196969816,0.0031933053766389,313.155142416271,0.247966977705111,0.122614614614615,2,2,1.69819019019019,12130.671218561,7218,14805.822,5253.23962568631,25692,14805822,-0.306283757277893
"202","sbm","1","1",1000,86420,1,1000,7,428,172.84,7,6.98789949306178,0.891390053664143,0.000523501579128697,0.00200203392515711,3,0.00329757154940055,0.807412639283401,0.00267231723185231,374.207069460406,0.584699621674284,0.255415415415415,2.6,2,1.96053253253253,4739.85463760749,19,26170.2,31864.1438448449,70041,26170200,-0.0767056443582403
"203","sbm","1","1",1000,242590,1,1000,249,830,485.18,249,248.830883685122,0.956125232410625,0.000681986910098671,1.64598302915885e-05,2,0.000949792624481317,0.628084547533896,0.00172014854138197,581.34514313316,0.33641648456394,0.345165165165165,2,2,1.51433433433433,9210.16087220209,29727,94340.709,70729.0172773335,191804,94340709,-0.516749541646323
"204","sbm","1","1",1000,187104,1,1000,310,439,374.208,310,306.932896717464,0.927807658517809,0.000616050737163631,0,2,0.000289522970250335,0.300325439261463,0.00266046334107377,375.87437667771,0.123136446136101,0.0648568568568569,2,2,1.62541741741742,12100.4030848381,15752,21104.499,1908.07723342839,26654,21104499,-0.466522096581668
"205","sbm","1","1",1000,167005,1,1000,253,422,334.01,253,105.440567415494,0.304158725785562,0.00060163281720858,0.34645606652112,2,0.000247519952216025,0.506480127716271,0.00277441747952064,360.436022113291,0.402152680061873,0.0880780780780781,2,2,1.66565565565566,10990.1332878917,11109,28936.992,17719.8962511943,55256,28936992,0.658797938392986
"206","sbm","1","1",1000,251341,1,1000,310,639,502.682,310,206.268968707892,0.49056539363177,0.000673238700212386,0.204377286173284,2,0.000200444234516595,0.656818193573335,0.00181020250009701,552.424383430256,0.279063482987659,0.136454454454454,2,2,1.49681481481481,11363.6037294937,21135,87876.003,49676.3694061912,139561,87876003,0.499885209922068
"207","sbm","1","1",1000,95651,1,1000,29,417,191.302,29,15.3724368792927,0.147532468409828,0.000555287411524696,0.224199896144674,3,0.00164936738519511,0.922201644629159,0.00253759981197081,394.073169174519,0.595585276879893,0.225923923923924,2.891,2,1.82208808808809,5169.7006567976,26,30630.615,37423.3578709221,78444,30630615,0.84714186177276
"208","sbm","1","1",1000,72872,1,1000,22,334,145.744,22,21.9369615361703,0.869450038643683,0.000541894636153013,0.000537185423145386,3,0.00244169943207507,0.377253595493059,0.00418094538557067,239.180354627739,0.545870749004843,0.188444444444444,2.472,2,1.85566566566567,7172.3193038541,133,6784.125,7619.93259419761,20617,6784125,-0.235885064182703
"209","sbm","1","1",1000,167941,1,1000,277,395,335.882,277,50.8974798296195,0.14791251652524,0.000601810307057699,0.418887299733675,2,0.000459178984720982,0.572079301552963,0.0028709091569477,348.321714596913,0.40663540839104,0.0591771771771772,2,2,1.66378178178178,10285.547706864,16588,32394.348,13119.3689036221,54808,32394348,0.71637462823559
"210","sbm","1","1",1000,134171,1,1000,185,339,268.342,185,183.516518274176,0.899370788104749,0.000578426535188132,0.00171212003780383,2,0.000467973245070616,0.268676016133396,0.00366731505762941,272.679053827028,0.191455858509096,0.0707287287287287,2,2,1.73138938938939,11926.0646872278,4913,9831.306,2372.17793947683,15107,9831306,-0.272422408604197
"211","sbm","1","1",1000,282792,1,1000,415,688,565.584,415,413.513219857383,0.94930788048106,0.000700830359451526,0,2,0.00024845297748191,0.575603559910005,0.00173303094130809,577.023742718176,0.159964156375947,0.122538538538539,2,2,1.43384984984985,12986.114367024,53696,94236.834,24483.2556365163,132867,94236834,-0.28632218495575
"212","sbm","1","1",1000,206806,1,1000,289,519,413.612,289,230.768902892933,0.624430785679518,0.000632489408750758,0.160317905228866,2,0.00024553025079886,0.471034030477198,0.00231234879567732,432.46070915832,0.238662312077738,0.105493493493493,2,2,1.58597397397397,12815.2669123186,15988,41459.535,17552.8147988902,65330,41459535,0.354212259108707
"213","sbm","1","1",1000,206090,1,1000,368,473,412.18,368,64.87367611408,0.159986029295627,0.000630673575017347,0.396629318036331,2,0.000309168754508869,0.648834308063004,0.0024076550164943,415.341896222352,0.221189379572345,0.0608808808808809,2,2,1.58740740740741,10057.887117971,44983,55091.991,3382.98443043647,63999,55091991,0.51142831319084
"214","sbm","1","1",1000,53981,1,1000,9,270,107.962,9,8.96656664681768,0.832703795801685,0.000512594644993228,0.0117276300971484,3,0.00321961028892717,0.355692343270854,0.00506316990037188,197.504729186858,0.584589238965969,0.1622002002002,2.605,2,1.96689089089089,6277.1121595127,20,3814.386,4528.1910871258,12174,3814386,-0.0864613783005412
"215","sbm","1","1",1000,228518,1,1000,414,496,457.036,414,410.024201361578,0.942436030133973,0.000648991461512847,0,2,0.000111813370187042,0.353413158398226,0.00218624050849388,457.406216797669,0.0777513182962121,0.039003003003003,2,2,1.54250650650651,11667.769838963,25046,36860.457,5539.59474294529,50002,36860457,-0.0275796036350981
"216","sbm","1","1",1000,99023,1,1000,123,266,198.046,123,121.452327792853,0.875839399903294,0.000555718663985558,0.0234664727853455,2,0.000603898836304001,0.205684812450477,0.00493863761730022,202.484992317915,0.260203898155329,0.068022022022022,2,2,1.80175575575576,10806.3709341762,1582,4102.992,1188.27398734678,7294,4102992,0.00514545575983096
"217","sbm","1","1",1000,143459,1,1000,234,327,286.918,234,230.584671963126,0.904744749458362,0.000584464285841416,0.00101613209427019,2,0.000213432824535165,0.27507332799119,0.00347709905813123,287.5960630634,0.123986250137083,0.0401221221221221,2,2,1.71279479479479,12195.1035958102,7548,11309.526,1152.78554025709,15043,11309526,-0.000452709639259787
"218","sbm","1","1",1000,118106,1,1000,4,417,236.212,4,3.99270787822497,0.861292013069785,0.000548274692080994,0.00187773559810697,3,0.00225815189112051,0.595433042624103,0.00266530247564015,375.191937552912,0.43336687260959,0.180968968968969,2.434,2,1.87688288288288,7523.47973331151,4,26322.48,21556.8163887068,51426,26322480,-0.0145840821876853
"219","sbm","1","1",1000,216793,1,1000,187,607,433.586,187,183.97792321573,0.66306014598445,0.000646974775251892,0.107263715411714,2,0.000367799494453132,0.646930818073354,0.0019217829671373,520.350121267652,0.318516499769294,0.173587587587588,2,2,1.56597997997998,11181.3952888596,6634,70591.83,50107.0213813874,121314,70591830,0.327264148239014
"220","sbm","1","1",1000,161181,1,1000,258,391,322.362,258,254.894654174167,0.910669260682568,0.000596927696767438,0.00160127610688369,2,0.000333491320661023,0.323686702328914,0.00308432802953302,324.219729686601,0.170401067475951,0.0687067067067067,2,2,1.67731531531532,12782.2331968328,11147,16873.065,2456.24365559907,24353,16873065,-0.112617129713872
"221","sbm","1","1",1000,138973,1,1000,155,440,277.946,155,152.900208566192,0.750977154931987,0.000583425539466046,0.117141171561401,2,0.000749505682944836,0.390300325270704,0.00308719345853596,323.918799852028,0.413787899012684,0.162216216216216,2,2,1.72177577577578,11399.5718120093,3483,17000.652,13964.1949435446,40704,17000652,0.233976079109394
"222","sbm","1","1",1000,27635,1,1000,35,85,55.27,35,33.0739797815908,0.746442206125122,0.000496565154026614,0.0191317947072269,3,0.00147181228435164,0.0435778161228734,0.0178059038873251,56.1611478040067,0.357009179733521,0.0297597597597598,3,3,2.01636636636637,6129.88692836556,19,66.42,22.1137200989932,191,66420,-0.015394191283309
"223","sbm","1","1",1000,76287,1,1000,18,369,152.574,18,17.7014889407916,0.84192751074732,0.000536233859028539,0.00929853321952024,3,0.00279890684668313,0.550137467939631,0.00345129476999304,289.746331925748,0.579528283021831,0.216642642642643,2.6,2,1.88377177177177,6654.407018937,71,12110.049,14494.8937162176,35861,12110049,0.00260296492460328
"224","sbm","1","1",1000,195495,1,1000,319,450,390.99,319,315.598292398841,0.92281495302588,0.000622422930251753,0.0120903872137085,2,0.000190237633429643,0.393427557544632,0.00254708588257907,392.605528867147,0.133509921062945,0.0590690690690691,2,2,1.60861861861862,13452.518248158,19756,30117.45,3877.89175093013,39840,30117450,0.0158561093673247
"225","sbm","1","1",1000,101880,1,1000,150,267,203.76,150,74.961554223612,0.356944366947933,0.000557463692241996,0.317402354724119,2,0.000472061223837193,0.27726074545633,0.00471156269034804,212.243806507885,0.367299625477417,0.0633033033033033,2,2,1.79603603603604,10441.5581723721,2362,5826.789,2820.72700900643,11545,5826789,0.518906161942087
"226","sbm","1","1",1000,171378,1,1000,257,414,342.756,257,254.948887932692,0.917140684964301,0.000604525530432519,0.000334192611919031,2,0.000341460959455586,0.338790115455645,0.00288333727558162,346.820335057154,0.153581668328645,0.0713153153153153,2,2,1.6569009009009,12718.3806880926,11619,20140.491,4261.0145553565,28410,20140491,-0.291297292628812
"227","sbm","1","1",1000,108257,1,1000,172,276,216.514,172,168.287614468135,0.881700719613296,0.00056138268248435,0.00876828726856495,2,0.000492248193215229,0.217383387061208,0.00459028353375488,217.851466613435,0.214887460369768,0.0595455455455455,2,2,1.78326926926927,11236.592648604,3241,5104.578,792.763308673894,8185,5104578,-0.0485510026732312
"228","sbm","1","1",1000,38122,1,1000,4,195,76.244,4,3.97569541882917,0.797380697427801,0.000472630033844821,0.0217379203292941,3,0.00415025961902395,0.295608840748219,0.00660683385018932,151.358430176255,0.612456829226082,0.118874874874875,2.966,2,2.15146546546547,5165.03974132939,1,1707.993,2078.34769807776,5754,1707993,-0.0812275650583964
"229","sbm","1","1",1000,127779,1,1000,193,361,255.558,193,191.199213744409,0.909439836350904,0.000574291158249026,0.000322208161130084,2,0.000672782691371039,0.0806169435015509,0.00384691106652856,259.94882197846,0.232345049353027,0.105547547547548,2,2,1.74418618618619,10257.9758044504,1041,2703.186,509.037698783482,4930,2703186,-0.818321377454314
"230","sbm","1","1",1000,28117,0,787,0,165,56.234,0,-8.93224932123652e-14,-2.0355941926671e-15,-1,0.0283851270201027,32,0.116991219143805,0.346459387508496,0.00719888159264975,138.910466456488,0.665929583502271,0.108874874874875,16.703,0,7.30200314142217,3918.56288355045,0,1321.191,1647.23139655386,4701,1321191,0.749892908954701
"231","sbm","1","1",1000,131748,1,1000,169,408,263.496,169,168.347210086118,0.908946981639653,0.000577824170901276,0,2,0.00114329888592832,0.192481491750471,0.00359314263189027,278.307905487716,0.279229222906088,0.144648648648649,2,2,1.73624024024024,10427.9847365746,2913,7290.705,3738.70936496683,15899,7290705,-0.71817821659391
"232","sbm","1","1",1000,103332,1,1000,85,310,206.664,85,21.546304730492,0.149930156596147,0.00055929575118339,0.283620844507351,3,0.000851062258404088,0.391209431620076,0.00378955908935924,263.882941635061,0.44686530507058,0.103439439439439,2.112,2,1.79327727727728,9836.39668263625,726,9567.198,6928.9706379012,19673,9567198,0.819496337963496
"233","sbm","1","1",1000,53158,1,1000,52,185,106.316,52,50.5219936506768,0.81589913386082,0.000528689676839553,0.0314055110338298,3,0.00152022263433018,0.133755829525779,0.00834599933197834,119.817886417559,0.439323882969776,0.0787627627627628,2.308,2,1.89411211211211,8130.22458836377,139,840.258,586.872484232093,2344,840258,0.0444186583733494
"234","sbm","1","1",1000,212028,1,1000,353,487,424.056,353,67.6104656553044,0.166496016279523,0.000635705070367222,0.383087241854848,2,0.000250811838086778,0.658215398913084,0.00228451686760288,437.729313440915,0.288831713222695,0.063007007007007,2,2,1.57551951951952,10136.2101495726,44630,59504.598,7977.79717228497,76384,59504598,0.754408687394038
"235","sbm","1","1",1000,173740,1,1000,132,510,347.48,132,130.391995075877,0.843624107518976,0.000610457486740723,0.0430068871510058,2,0.000597354917244983,0.497327924617301,0.00241908406762893,413.379598246105,0.329759064463192,0.162682682682683,2,2,1.65217217217217,11612.9048076673,3257,35206.548,24100.5591372155,64869,35206548,0.132917645236816
"236","sbm","1","1",1000,202525,1,1000,265,596,405.05,265,262.900786375474,0.929052541728596,0.000631838222961114,0,2,0.000762510977603433,0.447458428865777,0.00229785735392098,435.188023440025,0.276838972066581,0.191141141141141,2,2,1.59454454454454,12473.0471784316,18487,40155.123,19607.6744839499,73263,40155123,-0.310584055179996
"237","sbm","1","1",1000,103427,1,1000,122,321,206.854,122,47.7959494490133,0.224631743969209,0.00055903418697488,0.382685708596276,2,0.000670712181385742,0.424324425549036,0.0038399488208008,260.420137524504,0.562987481532694,0.11426026026026,2,2,1.79293893893894,9736.33255397306,1470,9913.29,9360.18552182076,26978,9913290,0.747441637430394
"238","sbm","1","1",1000,119547,1,1000,131,337,239.094,131,2.13301944424567,0.0109508365945642,0.000517925617189317,0.386718518521751,3,0.00270866873531319,0.46822676711022,0.00342502327899486,291.968818469891,0.47744687247565,0.098004004004004,3,3,1.94237437437437,10017.2988536376,3295,14351.547,7830.29552557302,27413,14351547,0.948672831606713
"239","sbm","1","1",1000,132608,1,1000,190,344,265.216,190,187.862132772822,0.896680838363447,0.000577339479451571,0.00239547392498165,2,0.000502372162584235,0.269968356064698,0.00371437298760828,269.224443354546,0.223702510576962,0.0788628628628629,2,2,1.73451851851852,11984.1215165103,5034,9623.721,2199.0962023673,15844,9623721,-0.166088604515572
"240","sbm","1","1",1000,345320,1,1000,524,809,690.64,524,522.302516326032,0.959784173722578,0.000769091995974786,0,2,0.000150374393413086,0.707419193819767,0.00142384607631344,702.323106855169,0.132903559411577,0.118478478478478,2,2,1.30866866866867,12191.4974321076,103757,171860.958,40547.5314558038,226121,171860958,-0.208352370708206
"241","sbm","1","1",1000,37272,1,1000,9,178,74.544,9,6.99354193173488,0.162129156292084,0.000449140714412437,0.237824728013058,4,0.00362549249216078,0.343787408507938,0.0066595365807305,150.160598695939,0.642808421687616,0.10355955955956,3.013,3,2.24858058058058,5816.79022518651,0,1674.606,2071.80826532096,5589,1674606,0.798638358606418
"242","sbm","1","1",1000,152485,1,1000,236,395,304.97,236,232.470371570365,0.907633829304838,0.000590993923141857,0,2,0.000523988619019607,0.300822946480754,0.00323483732347183,309.134556085416,0.206951346322574,0.0901201201201201,2,2,1.69472472472472,12352.1292406393,8863,14187.009,2972.7446600293,22354,14187009,-0.283003214082206
"243","sbm","1","1",1000,22383,1,1000,15,82,44.766,15,14.4152440878911,0.701730788474744,0.000471639362272744,0.0707779017761063,3,0.0021155941882386,0.0555396635505136,0.0197919104180115,50.525693522236,0.472655790522146,0.0372712712712713,3,3,2.12934534534535,5459.87833832086,2,60.771,40.6296360594865,190,60771,0.128085452255212
"244","sbm","1","1",1000,259204,1,1000,356,721,518.408,356,353.186947381176,0.900890053466595,0.00068207523605328,0.0447594477188991,2,0.000374906055904918,0.60648808246664,0.00178935970840931,558.859124468032,0.288991374993024,0.202794794794795,2,2,1.48107307307307,12579.7974142519,36229,87159.867,49695.8360653238,158633,87159867,0.0872386554563651
"245","sbm","1","1",1000,175969,1,1000,175,497,351.938,175,144.371043500892,0.553932216848047,0.000610663843250568,0.158173548142192,2,0.000418745505394028,0.501098500335478,0.00244613051827328,408.808930075366,0.345705947598924,0.145207207207207,2,2,1.64770970970971,11699.6683997881,4295,34551.153,23372.3500800809,64779,34551153,0.431941245122749
